taxonId,superkingdom,genus,species
1028801,Bacteria,Neorhizobium,Neorhizobium galegae
1028802,Bacteria,Haemophilus,Haemophilus haemolyticus
1028803,Bacteria,Haemophilus,Haemophilus haemolyticus
1028804,Bacteria,Haemophilus,Haemophilus haemolyticus
102891,Bacteria,Frankia,Frankia sp. ACN1ag
102897,Bacteria,Frankia,Frankia sp. EUN1f
1028989,Bacteria,Pseudomonas,Pseudomonas sp. StFLB209
10291,Viruses,,unidentified entomopoxvirus
10295,Viruses,Simplexvirus,Bovine alphaherpesvirus 2
1029718,Bacteria,Candidatus Arthromitus,Candidatus Arthromitus sp. SFB-mouse
1029756,Bacteria,Hyphomicrobium,Hyphomicrobium nitrativorans
10298,Viruses,Simplexvirus,Human alphaherpesvirus 1
1029812,Bacteria,Mycobacterium,Mycobacterium avium
1029813,Bacteria,Mycobacterium,Mycobacterium avium
1029814,Bacteria,Mycobacterium,Mycobacterium avium
1029815,Bacteria,Mycobacterium,Mycobacterium avium
1029816,Bacteria,Mycobacterium,Mycobacterium avium
1029817,Bacteria,Mycobacterium,Mycobacterium avium
1029818,Bacteria,Mycobacterium,Mycobacterium avium
1029819,Bacteria,Mycobacterium,Mycobacterium avium
1029820,Bacteria,Mycobacterium,Mycobacterium avium
1029821,Bacteria,Mycobacterium,Mycobacterium avium
1029822,Bacteria,Lactobacillus,Lactobacillus salivarius
1029823,Bacteria,Acinetobacter,Acinetobacter sp. P8-3-8
1029824,Bacteria,Kocuria,Kocuria rhizophila
1029825,Bacteria,Brucella,Brucella melitensis
1029978,Bacteria,Salmonella,Salmonella enterica
1029979,Bacteria,Salmonella,Salmonella enterica
1029980,Bacteria,Salmonella,Salmonella enterica
1029981,Bacteria,Salmonella,Salmonella enterica
1029982,Bacteria,Salmonella,Salmonella enterica
1029983,Bacteria,Salmonella,Salmonella enterica
1029984,Bacteria,Salmonella,Salmonella enterica
1029985,Bacteria,Salmonella,Salmonella enterica
1029986,Bacteria,Salmonella,Salmonella enterica
1029988,Viruses,Erskinevirus,Erwinia virus EaH2
1029989,Bacteria,Salmonella,Salmonella enterica
1029996,Bacteria,Salmonella,Salmonella enterica
1029997,Bacteria,Salmonella,Salmonella enterica
1029998,Bacteria,Salmonella,Salmonella enterica
1029999,Bacteria,Salmonella,Salmonella enterica
1030000,Bacteria,Salmonella,Salmonella enterica
1030001,Bacteria,Salmonella,Salmonella enterica
1030002,Bacteria,Salmonella,Salmonella enterica
1030003,Bacteria,Salmonella,Salmonella enterica
1030004,Bacteria,Salmonella,Salmonella enterica
1030005,Bacteria,Salmonella,Salmonella enterica
1030006,Bacteria,Salmonella,Salmonella enterica
1030007,Bacteria,Salmonella,Salmonella enterica
1030009,Bacteria,Listeria,Listeria monocytogenes
1030092,Bacteria,Bacillus,Bacillus sp. DB-2
1030145,Bacteria,Pseudomonas,Pseudomonas tolaasii
1030157,Bacteria,Sphingomonas,Sphingomonas sp. KC8
1030529,Bacteria,Paenibacillus,Paenibacillus sp. Mc5Re-14
1030533,Bacteria,Streptomyces,Streptomyces sp. Wb2n-11
1030595,Viruses,Mastrevirus,Eragrostis minor streak virus
1030841,Bacteria,Neisseria,Neisseria wadsworthii
1030842,Bacteria,Ruminococcus,Ruminococcus flavefaciens
1030843,Bacteria,Porphyromonas,Porphyromonas gingivalis
10310,Viruses,Simplexvirus,Human alphaherpesvirus 2
1031224,Bacteria,Chitinophaga,Chitinophaga oryziterrae
1031288,Bacteria,Caloramator,Caloramator sp. ALD01
1031535,Bacteria,Helicobacter,Helicobacter pylori
1031536,Bacteria,Campylobacter,Campylobacter lari
1031537,Bacteria,Blastopirellula,Blastopirellula cremea
1031538,Bacteria,Neptunomonas,Neptunomonas concharum
1031541,Bacteria,Tropicimonas,Tropicimonas sediminicola
1031542,Bacteria,Campylobacter,Campylobacter volucris
1031564,Bacteria,Campylobacter,Campylobacter insulaenigrae
1031594,Bacteria,Extensimonas,Extensimonas vulgaris
10317,Viruses,Simplexvirus,Cercopithecine alphaherpesvirus 2
1031708,Viruses,Carlavirus,Caper latent virus
1031709,Bacteria,Cutibacterium,Cutibacterium acnes
1031710,Bacteria,Oligotropha,Oligotropha carboxidovorans
1031711,Bacteria,Ralstonia,Ralstonia solanacearum
1031746,Bacteria,Campylobacter,Campylobacter hyointestinalis
1031752,Bacteria,Campylobacter,Campylobacter hyointestinalis
1031753,Bacteria,Campylobacter,Campylobacter lanienae
1031754,Bacteria,Campylobacter,Campylobacter sputorum
1031920,Bacteria,Campylobacter,Campylobacter sputorum
10320,Viruses,Varicellovirus,Bovine alphaherpesvirus 1
1032066,Bacteria,Campylobacter,Campylobacter sputorum
1032069,Bacteria,Campylobacter,Campylobacter ureolyticus
1032070,Bacteria,Arcobacter,Arcobacter cryaerophilus
1032071,Bacteria,Arcobacter,Arcobacter cryaerophilus
1032072,Bacteria,Arcobacter,Arcobacter molluscorum
1032238,Bacteria,Arcobacter,Arcobacter mytili
1032239,Bacteria,Arcobacter,Arcobacter skirrowii
1032240,Bacteria,Arcobacter,Arcobacter thereius
1032241,Bacteria,Arcobacter,Arcobacter trophiarum
103232,Bacteria,Streptomyces,Streptomyces ipomoeae
1032362,Viruses,,Clostridium phage phiCD38-2
1032457,Viruses,Tobamovirus,Passion fruit mosaic virus
1032473,Viruses,,Aeropyrum pernix spindle-shaped virus 1
1032474,Viruses,Betaguttavirus,Aeropyrum pernix ovoid virus 1
1032478,Viruses,Begomovirus,Chenopodium leaf curl virus
1032480,Bacteria,Microlunatus,Microlunatus phosphovorus
1032488,Bacteria,Neisseria,Neisseria shayeganii
10325,Viruses,Simplexvirus,Macacine alphaherpesvirus 1
1032505,Bacteria,Fusobacterium,Fusobacterium sp. OBRC1
1032506,Bacteria,Prevotella,Prevotella sp. MSX73
10326,Viruses,Varicellovirus,Equid alphaherpesvirus 1
1032623,Bacteria,Otariodibacter,Otariodibacter oris
1032845,Bacteria,Rickettsia,Rickettsia heilongjiangensis
1032869,Bacteria,Pasteurella,Pasteurella multocida
1032891,Viruses,Fromanvirus,Mycobacterium virus BBPiebs31
1032892,Viruses,Fromanvirus,Mycobacterium virus Heldan
1032893,Viruses,Omegavirus,Mycobacterium virus Optimus
1032895,Viruses,Fromanvirus,Mycobacterium virus Timshel
10331,Viruses,Varicellovirus,Equid alphaherpesvirus 4
10334,Viruses,Varicellovirus,Felid alphaherpesvirus 1
10335,Viruses,Varicellovirus,Human alphaherpesvirus 3
1033730,Bacteria,Aeromicrobium,Aeromicrobium massiliense
1033731,Bacteria,Alistipes,Alistipes timonensis
1033732,Bacteria,Alistipes,Alistipes senegalensis
1033733,Bacteria,Anaerococcus,Anaerococcus senegalensis
1033734,Bacteria,Bacillus,Bacillus timonensis
1033736,Bacteria,Brevibacterium,Brevibacterium senegalense
1033737,Bacteria,Clostridium,Clostridium senegalense
1033738,Bacteria,Kurthia,Kurthia sp. Dielmo
1033739,Bacteria,Kurthia,Kurthia massiliensis
1033740,Bacteria,Kurthia,Kurthia senegalensis
1033741,Bacteria,Microvirga,Microvirga massiliensis
1033743,Bacteria,Paenibacillus,Paenibacillus senegalensis
1033744,Bacteria,Peptoniphilus,Peptoniphilus senegalensis
1033802,Bacteria,Salinisphaera,Salinisphaera shabanensis
1033810,Bacteria,Haloplasma,Haloplasma contractile
1033813,Bacteria,Escherichia,Escherichia coli
1033837,Bacteria,Lactobacillus,Lactobacillus kefiranofaciens
1033846,Bacteria,Marinobacter,Marinobacter adhaerens
1033854,Bacteria,Thioalkalivibrio,Thioalkalivibrio sulfidiphilus
1033900,Bacteria,Chryseobacterium,Chryseobacterium sp. PMSZPI
1033922,Bacteria,Rhodococcus,Rhodococcus sp. WB1
1033976,Viruses,,Bean necrotic mosaic virus
1033977,Viruses,Ficleduovirus,Flavobacterium virus FCV1
1033983,Bacteria,Lactobacillus,Lactobacillus johnsonii
1033991,Bacteria,Rhizobium,Rhizobium leguminosarum
1033992,Bacteria,Pseudomonas,Pseudomonas oleovorans
1033993,Bacteria,Pseudomonas,Pseudomonas sp. MOIL14HWK12:I1
1033994,Bacteria,Pseudomonas,Pseudomonas sp. MOIL14HWK12:I2
1034096,Viruses,Badnavirus,Fig badnavirus 1
1034099,Viruses,Omegavirus,Mycobacterium virus Baka
1034100,Viruses,Kostyavirus,Mycobacterium virus Bask21
1034101,Viruses,Cheoctovirus,Mycobacterium virus Dlane
1034103,Viruses,Fromanvirus,Mycobacterium virus Hammer
1034107,Viruses,Cheoctovirus,Mycobacterium virus Ibhubesi
1034108,Viruses,Fromanvirus,Mycobacterium virus JC27
1034109,Viruses,Fromanvirus,Mycobacterium virus Kssjeb
1034110,Viruses,Fromanvirus,Mycobacterium virus Lesedi
1034111,Viruses,Omegavirus,Mycobacterium virus Littlee
1034112,Viruses,Cheoctovirus,Mycobacterium virus Mozy
1034113,Viruses,Fromanvirus,Mycobacterium virus Museum
1034114,Viruses,Timquatrovirus,Mycobacterium virus Pixie
1034115,Viruses,Reyvirus,Mycobacterium virus Rey
1034116,Viruses,Kostyavirus,Mycobacterium virus Sirduracell
1034118,Viruses,Fromanvirus,Mycobacterium virus Switzer
1034125,Viruses,Bronvirus,Mycobacterium virus Faith1
1034128,Viruses,Bixzunavirus,Mycobacterium virus Alice
1034129,Viruses,Fromanvirus,Mycobacterium virus Backyardigan
1034130,Viruses,Coopervirus,Mycobacterium virus Chrisnmich
1034133,Viruses,Fromanvirus,Mycobacterium virus George
1034135,Viruses,Fromanvirus,Mycobacterium virus Gladiator
1034136,Viruses,Fromanvirus,Mycobacterium virus JHC117
1034137,Viruses,Bronvirus,Mycobacterium virus Joedirt
1034139,Viruses,Marvinvirus,Mycobacterium virus Marvin
1034140,Viruses,Fromanvirus,Mycobacterium virus Microwolf
1034142,Viruses,Fromanvirus,Mycobacterium virus Packman
1034143,Viruses,Pegunavirus,Mycobacterium virus Soto
1034144,Viruses,Fromanvirus,Mycobacterium virus Rockstar
1034145,Viruses,Cheoctovirus,Mycobacterium virus Rockyhorror
1034146,Viruses,Papyrusvirus,Mycobacterium virus Send513
1034149,Viruses,Pegunavirus,Mycobacterium phage Vortex
1034150,Viruses,Cheoctovirus,Mycobacterium virus Yoshi
1034151,Viruses,Coopervirus,Mycobacterium virus Zemanar
1034152,Viruses,Timquatrovirus,Mycobacterium virus Anaya
1034345,Bacteria,Senegalimassilia,Senegalimassilia anaerobia
1034346,Bacteria,Dielma,Dielma fastidiosa
1034347,Bacteria,Bacillus,Bacillus massiliosenegalensis
1034377,Viruses,Socyvirus,Soybean cyst nematode socyvirus
103442,Viruses,Triatovirus,Triatoma virus
1034471,Bacteria,Xenorhabdus,Xenorhabdus ishibashii
10345,Viruses,Varicellovirus,Suid alphaherpesvirus 1
1034768,Bacteria,Gordonia,Gordonia polyisoprenivorans
1034769,Bacteria,Paenibacillus,Paenibacillus sp. HW567
1034805,Viruses,Gemycircularvirus,Mosquito associated gemycircularvirus 1
1034806,Viruses,,Mosquito VEM virus SDRBAJ
1034807,Bacteria,Flavobacterium,Flavobacterium branchiophilum
1034808,Bacteria,Mycoplasma,Mycoplasma anatis
1034809,Bacteria,Staphylococcus,Staphylococcus lugdunensis
1034836,Bacteria,Bacillus,Bacillus amyloliquefaciens
1034889,Bacteria,Variovorax,Variovorax sp. HW608
1034943,Bacteria,Legionella,Legionella massiliensis
1034944,Bacteria,Legionella,Legionella tunisiensis
1035,Bacteria,Afipia,Afipia felis
1035116,Bacteria,Vibrio,Vibrio vulnificus
1035117,Bacteria,Vibrio,Vibrio vulnificus
1035184,Bacteria,Streptococcus,Streptococcus constellatus
1035185,Bacteria,Streptococcus,Streptococcus parasanguinis
1035187,Bacteria,Streptococcus,Streptococcus mitis
1035188,Bacteria,Haemophilus,Haemophilus pittmaniae
1035189,Bacteria,Streptococcus,Streptococcus infantis
1035190,Bacteria,Streptococcus,Streptococcus oralis
1035191,Bacteria,Brevundimonas,Brevundimonas diminuta
1035193,Bacteria,Capnocytophaga,Capnocytophaga sp. oral taxon 326
1035194,Bacteria,Aggregatibacter,Aggregatibacter actinomycetemcomitans
1035195,Bacteria,Corynebacterium,Corynebacterium durum
1035196,Bacteria,Peptostreptococcus,Peptostreptococcus anaerobius
1035197,Bacteria,Alloprevotella,Prevotella sp. oral taxon 473
10353,Viruses,Simplexvirus,Saimiriine alphaherpesvirus 1
1035308,Bacteria,Dehalobacter,Dehalobacter sp. FTH1
1035377,Bacteria,Yersinia,Yersinia pestis
1035482,Viruses,Pegunavirus,Mycobacterium virus Osmaximus
1035485,Viruses,Kostyavirus,Mycobacterium virus Toto
1035662,Viruses,,Bdellovibrio phage phi1402
1035707,Bacteria,Massilia,Massilia namucuonensis
1035817,Bacteria,Bifidobacterium,Bifidobacterium longum
1035839,Bacteria,Haemophilus,Haemophilus sputorum
10359,Viruses,Cytomegalovirus,Human betaherpesvirus 5
103603,Viruses,Novirhabdovirus,Snakehead novirhabdovirus
1036171,Bacteria,Paenibacillus,Paenibacillus polymyxa
1036172,Bacteria,Arcobacter,Arcobacter butzleri
1036177,Bacteria,Lactobacillus,Lactobacillus plantarum
1036180,Bacteria,Massilia,Massilia lurida
1036181,Bacteria,Friedmanniella,Friedmanniella flava
1036182,Bacteria,Actinoplanes,Actinoplanes atraurantiacus
103621,Bacteria,Actinomyces,Actinomyces urogenitalis
1036255,Viruses,Betasatellite,Papaya leaf curl India betasatellite
10366,Viruses,Muromegalovirus,Murid betaherpesvirus 1
1036613,Viruses,Fromanvirus,Mycobacterium virus Mrgordo
1036614,Viruses,Cheoctovirus,Mycobacterium virus Mutaforma13
1036615,Viruses,Cheoctovirus,Mycobacterium virus Shauna1
1036616,Viruses,Cheoctovirus,Mycobacterium virus Shilan
1036672,Bacteria,Advenella,Advenella kashmirensis
1036673,Bacteria,Paenibacillus,Paenibacillus mucilaginosus
1036674,Bacteria,Idiomarina,Idiomarina sp. A28L
1036735,Bacteria,Bifidobacterium,Bifidobacterium breve
1036743,Bacteria,Rhodospirillum,Rhodospirillum rubrum
1036778,Bacteria,Bosea,Bosea lathyri
1036779,Bacteria,Bosea,Bosea lupini
1036780,Bacteria,Bosea,Bosea robiniae
103690,Bacteria,Nostoc,Nostoc sp. PCC 7120 = FACHB-418
1036963,Viruses,Pipapillomavirus,Pipapillomavirus 2
10371,Viruses,Percavirus,Equid gammaherpesvirus 5
10372,Viruses,Roseolovirus,Human betaherpesvirus 7
103721,Bacteria,Actinosynnema,Actinosynnema pretiosum
103722,Viruses,Maculavirus,Grapevine fleck virus
103723,Viruses,Maculavirus,Grapevine Red Globe virus
1037256,Bacteria,Salmonella,Salmonella enterica
1037257,Bacteria,Salmonella,Salmonella enterica
1037258,Bacteria,Salmonella,Salmonella enterica
1037259,Bacteria,Salmonella,Salmonella enterica
1037261,Bacteria,Salmonella,Salmonella enterica
1037262,Bacteria,Salmonella,Salmonella enterica
103733,Bacteria,Saccharothrix,Saccharothrix syringae
103734,Bacteria,Saccharothrix,Saccharothrix texasensis
1037355,Bacteria,Parabacteroides,Parabacteroides chartae
1037362,Bacteria,Tropicibacter,Tropicibacter phthalicicus
1037377,Bacteria,Chryseobacterium,Chryseobacterium viscerum
1037409,Bacteria,Bradyrhizobium,Bradyrhizobium japonicum
1037410,Bacteria,Mycoplasma,Mycoplasma columbinum
1037523,Viruses,Mitovirus,Tuber aestivum mitovirus
10376,Viruses,Lymphocryptovirus,Human gammaherpesvirus 4
1037660,Eukaryota,Tilletiaria,Tilletiaria anomala
1037680,Bacteria,Bacillus,Bacillus kyonggiensis
103782,Viruses,Alphanodavirus,Pariacoto virus
1037889,Bacteria,Profundibacterium,Profundibacterium mesophilum
1037890,Bacteria,Klebsiella,Klebsiella pneumoniae
1037908,Bacteria,Klebsiella,Klebsiella pneumoniae
1037911,Bacteria,Pseudomonas,Pseudomonas fluorescens
1037915,Bacteria,Pseudomonas,Pseudomonas chlororaphis
103796,Bacteria,Pseudomonas,Pseudomonas syringae
10380,Viruses,Rhadinovirus,Ateline gammaherpesvirus 2
1038014,Bacteria,Aquimarina,Aquimarina amphilecti
1038068,Viruses,Gammaretrovirus,Murine leukemia-related retroviruses
103807,Viruses,,Enterobacteria phage phiP27
103808,Bacteria,Rhodococcus,Rhodococcus sp. AD45
1038082,Viruses,Begomovirus,Datura leaf curl virus
10381,Viruses,Rhadinovirus,Saimiriine gammaherpesvirus 2
103816,Bacteria,Rhodococcus,Rhodococcus pyridinivorans
103836,Bacteria,Thermopolyspora,Thermopolyspora flexuosa
103838,Bacteria,Nonomuraea,Nonomuraea turkmeniaca
10385,Viruses,Rhadinovirus,Bovine gammaherpesvirus 4
103855,Bacteria,Bordetella,Bordetella hinzii
10386,Viruses,Iltovirus,Gallid alphaherpesvirus 1
103881,Viruses,Crinivirus,Potato yellow vein virus
1038844,Bacteria,Escherichia,Escherichia coli
1038845,Bacteria,Flavobacterium,Flavobacterium rakeshii
1038856,Bacteria,Planococcus,Planococcus plakortidis
1038857,Bacteria,Kocuria,Kocuria sediminis
1038858,Bacteria,Azorhizobium,Azorhizobium doebereinerae
1038859,Bacteria,Bradyrhizobium,Bradyrhizobium elkanii
1038860,Bacteria,Bradyrhizobium,Bradyrhizobium elkanii
1038863,Bacteria,Bradyrhizobium,Bradyrhizobium japonicum
1038866,Bacteria,Bradyrhizobium,Bradyrhizobium sp. WSM2793
1038867,Bacteria,Bradyrhizobium,Bradyrhizobium sp. WSM3983
1038869,Bacteria,Paraburkholderia,Paraburkholderia mimosarum
1038870,Bacteria,Paraburkholderia,Paraburkholderia mimosarum
103891,Bacteria,Veillonella,Veillonella criceti
103892,Bacteria,Veillonella,Veillonella ratti
1038921,Bacteria,Pseudomonas,Pseudomonas chlororaphis
1038922,Bacteria,Pseudomonas,Pseudomonas fluorescens
1038923,Bacteria,Pseudomonas,Pseudomonas fluorescens
1038927,Bacteria,Escherichia,Escherichia coli
1038928,Bacteria,Streptomyces,Streptomyces xinghaiensis
1038929,Bacteria,Streptomyces,Streptomyces xinghaiensis
10390,Viruses,Mardivirus,Gallid alphaherpesvirus 2
10397,Viruses,,Tupaiid betaherpesvirus 1
10398,Viruses,Macavirus,Ovine gammaherpesvirus 2
103985,Bacteria,Pseudomonas,Pseudomonas syringae
104,Bacteria,Cyclobacterium,Cyclobacterium marinum
10401,Viruses,Ictalurivirus,Ictalurid herpesvirus 1
10406,Viruses,Orthohepadnavirus,Ground squirrel hepatitis virus
1040638,Bacteria,Escherichia,Escherichia coli
10407,Viruses,Orthohepadnavirus,Hepatitis B virus
104087,Bacteria,Pseudomonas,Pseudomonas frederiksbergensis
1040963,Bacteria,Chlamydia,Chlamydia psittaci
1040964,Bacteria,Lactobacillus,Lactobacillus ruminis
104097,Bacteria,Acetobacter,Acetobacter estunensis
1040978,Bacteria,Cupriavidus,Cupriavidus taiwanensis
1040979,Bacteria,Cupriavidus,Cupriavidus neocaledonicus
104098,Bacteria,Acetobacter,Acetobacter peroxydans
1040980,Bacteria,Mesorhizobium,Mesorhizobium ciceri
1040981,Bacteria,Mesorhizobium,Mesorhizobium ciceri
1040982,Bacteria,Mesorhizobium,Mesorhizobium loti
1040983,Bacteria,Mesorhizobium,Mesorhizobium erdmanii
1040984,Bacteria,Mesorhizobium,Mesorhizobium sp. WSM1293
1040985,Bacteria,Mesorhizobium,Mesorhizobium sp. WSM2561
1040986,Bacteria,Mesorhizobium,Mesorhizobium sp. WSM3224
1040987,Bacteria,Mesorhizobium,Mesorhizobium sp. WSM3626
1040988,Bacteria,Bradyrhizobium,Bradyrhizobium sp. WSM4349
1040989,Bacteria,Bradyrhizobium,Bradyrhizobium sp. ARR65
104099,Bacteria,Acetobacter,Acetobacter orleanensis
104100,Bacteria,Acetobacter,Acetobacter lovaniensis
104101,Bacteria,Acetobacter,Acetobacter indonesiensis
104102,Bacteria,Acetobacter,Acetobacter tropicalis
1041138,Bacteria,Rhizobium,Rhizobium gallicum
1041139,Bacteria,Rhizobium,Rhizobium giardinii
1041140,Bacteria,Rhizobium,Rhizobium leguminosarum
1041141,Bacteria,Rhizobium,Rhizobium leguminosarum
1041142,Bacteria,Rhizobium,Rhizobium leguminosarum
1041143,Bacteria,Rhizobium,Rhizobium leguminosarum
1041144,Bacteria,Rhizobium,Rhizobium leguminosarum
1041145,Bacteria,Rhizobium,Rhizobium leguminosarum
1041146,Bacteria,Rhizobium,Rhizobium sullae
1041147,Bacteria,Rhizobium,Rhizobium leucaenae
1041148,Bacteria,Sinorhizobium,Sinorhizobium medicae
1041149,Bacteria,Sinorhizobium,Sinorhizobium medicae
1041150,Bacteria,Sinorhizobium,Sinorhizobium medicae
1041151,Bacteria,Sinorhizobium,Sinorhizobium meliloti
1041152,Bacteria,Sinorhizobium,Sinorhizobium meliloti
1041153,Bacteria,Sinorhizobium,Sinorhizobium meliloti
1041154,Bacteria,Sinorhizobium,Sinorhizobium meliloti
1041155,Bacteria,Sinorhizobium,Sinorhizobium meliloti
1041156,Bacteria,Sinorhizobium,Sinorhizobium meliloti
1041157,Bacteria,Sinorhizobium,Sinorhizobium meliloti
1041159,Bacteria,Ensifer,Ensifer sp. WSM1721
1041406,Viruses,Fromanvirus,Mycobacterium virus Ericb
1041504,Bacteria,Candidatus Arthromitus,Candidatus Arthromitus sp. SFB-rat-Yit
1041521,Bacteria,Lactobacillus,Lactobacillus salivarius
1041522,Bacteria,Mycobacterium,Mycobacterium colombiense
1041524,Viruses,Przondovirus,Escherichia virus K30
1041526,Viruses,Kayvirus,Staphylococcus virus S253
1041527,Viruses,Kayvirus,Staphylococcus virus S25-4
1041607,Eukaryota,Wickerhamomyces,Wickerhamomyces ciferrii
1041766,Bacteria,Methylacidimicrobium,Methylacidimicrobium cyclopophantes
1041768,Bacteria,Methylacidimicrobium,Methylacidimicrobium tartarophylax
1041806,Viruses,Sinaivirus,Lake Sinai virus 1
1041807,Viruses,Fromanvirus,Mycobacterium virus Benedict
